Pkt-Cnt,rx_time,port,millis,UTC,Alt,Lng,Lat,VBAT,VSOLAR,V3V3,V5V,V3V3EF,EPS,TS,T,H,PAY,Ax,Ay,Az,Gx,Gy,Gz,Sat,raw
,2025-09-21T01:14:24Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.315,0.198,3.353,5.000,,,,37,66,SAT=0,14.76,-13.18,1016.26,-52.50,-647.50,70.00,,"Package=179,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.76,Ay=-13.18,Az=1016.26,Gx=-52.50,Gy=-647.50,Gz=70.00,T=37,H=66,SAT=0,VBAT=8.315,VSOLAR=0.198,V3V3=3.353,V5V=5.000,V3V3EF="
,2025-09-21T01:14:28Z,COM6,,V5V=5.000,,,,,,,,3.352,0.136,0.144,,,,,,,,,,,"Package=V3=3.354,V5V=5.000,V3V3EF=3.352,TS=0.144,EPS=0.136"
,2025-09-21T01:14:28Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,37,66,SAT=0,14.76,-13.42,1015.28,-52.50,-700.00,17.50,,"Package=184,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.76,Ay=-13.42,Az=1015.28,Gx=-52.50,Gy=-700.00,Gz=17.50,T=37,H=66,SAT=0,"
,2025-09-21T01:14:32Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.320,0.154,3.354,5.000,,,,37,65,SAT=0,14.52,-13.54,1015.53,-87.50,-682.50,-35.00,,"Package=187,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.52,Ay=-13.54,Az=1015.53,Gx=-87.50,Gy=-682.50,Gz=-35.00,T=37,H=65,SAT=0,VBAT=8.320,VSOLAR=0.154,V3V3=3.354,V5V=5.000,V3V3EF"
,2025-09-21T01:14:36Z,COM6,,UTC=9:2,,,,,,,5.000,3.354,0.155,0.150,,,,,,,,,,,"Package=191,UTC=9:2,V5V=5.000,V3V3EF=3.354,TS=0.150,EPS=0.155"
,2025-09-21T01:14:36Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.,,,,,,,38,65,SAT=0,14.40,-13.54,1015.77,-52.50,-630.00,17.50,,"Package=192,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.40,Ay=-13.54,Az=1015.77,Gx=-52.50,Gy=-630.00,Gz=17.50,T=38,H=65,SAT=0,VBAT=8."
,2025-09-21T01:14:39Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.303,0.166,3.349,5.000,,,,38,65,SAT=0,14.27,-14.03,1013.82,-52.50,-612.50,-17.50,,"Package=194,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.27,Ay=-14.03,Az=1013.82,Gx=-52.50,Gy=-612.50,Gz=-17.50,T=38,H=65,SAT=0,VBAT=8.303,VSOLAR=0.166,V3V3=3.349,V5V=5.000,V3V3EF"
,2025-09-21T01:14:44Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.328,0,,,,,,38,64,SAT=0,14.64,-13.66,1015.53,-52.50,-612.50,35.00,,"Package=200,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.64,Ay=-13.66,Az=1015.53,Gx=-52.50,Gy=-612.50,Gz=35.00,T=38,H=64,SAT=0,VBAT=8.328,VSOLAR=0"
,2025-09-21T01:14:51Z,COM6,,U,,,,,,,,,,,,,,,,,,,,,"Package=207,U"
,2025-09-21T01:14:52Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.301,0.159,,,,,,38,65,SAT=0,14.40,-14.64,1010.65,-105.00,-595.00,-17.50,,"Package=208,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.40,Ay=-14.64,Az=1010.65,Gx=-105.00,Gy=-595.00,Gz=-17.50,T=38,H=65,SAT=0,VBAT=8.301,VSOLAR=0.159,V"
,2025-09-21T01:14:59Z,COM6,,UTC=9:13:29,,,,,,,,,,,,,,,,,,,,,"Package=215,UTC=9:13:29,"
,2025-09-21T01:15:00Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.306,0.212,3.350,,,,,39,63,SAT=0,14.40,-14.52,1010.16,-70.00,-665.00,-35.00,,"Package=216,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.40,Ay=-14.52,Az=1010.16,Gx=-70.00,Gy=-665.00,Gz=-35.00,T=39,H=63,SAT=0,VBAT=8.306,VSOLAR=0.212,V3V3=3.350,V5"
,2025-09-21T01:15:07Z,COM6,,UTC=9:13:29,,,N/A,,,,,,,,,,,,,,,,,,"Package=223,UTC=9:13:29,Lat=N/A,Ln"
,2025-09-21T01:15:08Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.300,0.206,3.350,5.000,,,,39,62,SAT=0,14.15,-14.52,1010.77,-87.50,-665.00,-35.00,,"Package=224,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.52,Az=1010.77,Gx=-87.50,Gy=-665.00,Gz=-35.00,T=39,H=62,SAT=0,VBAT=8.300,VSOLAR=0.206,V3V3=3.350,V5V=5.000,V3"
,2025-09-21T01:15:15Z,COM6,,UTC=9:13:29,,N/A,N/A,,,,,,,,,,,,,,,,,,"Package=231,UTC=9:13:29,Lat=N/A,Lng=N/A,Al"
,2025-09-21T01:15:21Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.304,0.189,3.355,5.000,3,,,39,61,SAT=0,14.15,-14.15,1014.19,-35.00,-647.50,0.00,,"Package=236,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.15,Az=1014.19,Gx=-35.00,Gy=-647.50,Gz=0.00,T=39,H=61,SAT=0,VBAT=8.304,VSOLAR=0.189,V3V3=3.355,V5V=5.000,V3V3EF=3"
,2025-09-21T01:15:23Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,"Package=239,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax="
,2025-09-21T01:15:31Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,,,,14.15,-15,,,,,,"Package=247,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-15"
,2025-09-21T01:15:39Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,,,,14.15,-14.40,10,,,,,"Package=255,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.40,Az=10"
,2025-09-21T01:15:42Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.286,0.211,3.346,5.000,,,,40,59,SAT=0,14.40,-14.76,1008.33,-87.50,-595.00,35.00,,"Package=257,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.40,Ay=-14.76,Az=1008.33,Gx=-87.50,Gy=-595.00,Gz=35.00,T=40,H=59,SAT=0,VBAT=8.286,VSOLAR=0.211,V3V3=3.346,V5V=5.000,V3V3EF="
,2025-09-21T01:15:47Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,,,,14.27,-14.40,1011.26,-,,,,"Package=263,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.27,Ay=-14.40,Az=1011.26,Gx=-"
,2025-09-21T01:15:55Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,,,,14.27,-14.03,1015.04,-105.00,-,,,"Package=271,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.27,Ay=-14.03,Az=1015.04,Gx=-105.00,Gy=-"
,2025-09-21T01:16:03Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,,,,14.27,-14.40,1011.14,-52.50,-700.00,,,"Package=279,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.27,Ay=-14.40,Az=1011.14,Gx=-52.50,Gy=-700.00,Gz"
,2025-09-21T01:16:08Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.323,0.172,3.354,5.000,,,,41,58,SAT=0,14.40,-13.66,1016.50,-35.00,-630.00,-52.50,,"Package=283,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.40,Ay=-13.66,Az=1016.50,Gx=-35.00,Gy=-630.00,Gz=-52.50,T=41,H=58,SAT=0,VBAT=8.323,VSOLAR=0.172,V3V3=3.354,V5V=5.000,V3V3EF"
,2025-09-21T01:16:11Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,,,,,,,,40,,,14.15,-14.15,1015.04,-87.50,-700.00,52.50,,"Package=287,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.15,Az=1015.04,Gx=-87.50,Gy=-700.00,Gz=52.50,T=40"
,2025-09-21T01:16:20Z,COM6,,UTC=9:13:29,,,N,,,,,,,,,,,,,,,,,,"Package=301,UTC=9:13:29,Lat=N"
,2025-09-21T01:16:22Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.297,0.220,3.358,5.000,3.346,0.159,0.161,41,58,SAT=0,14.40,-14.03,1015.41,-35.00,-630.00,0.00,,"Package=302,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.40,Ay=-14.03,Az=1015.41,Gx=-35.00,Gy=-630.00,Gz=0.00,T=41,H=58,SAT=0,VBAT=8.297,VSOLAR=0.220,V3V3=3.358,V5V=5.000,V3V3EF=3.346,TS=0.161,EPS=0.159"
,2025-09-21T01:16:23Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.320,0.202,3.359,5.000,3.348,0.1,0.170,41,57,SAT=0,14.15,-14.64,1011.62,-122.50,-612.50,70.00,,"Package=303,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.64,Az=1011.62,Gx=-122.50,Gy=-612.50,Gz=70.00,T=41,H=57,SAT=0,VBAT=8.320,VSOLAR=0.202,V3V3=3.359,V5V=5.000,V3V3EF=3.348,TS=0.170,EPS=0.1"
,2025-09-21T01:16:24Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.290,0.215,3.353,5.000,3.349,,0.160,41,57,SAT=0,14.15,-14.03,1014.06,-17.50,-682.50,-17.50,,"Package=304,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.03,Az=1014.06,Gx=-17.50,Gy=-682.50,Gz=-17.50,T=41,H=57,SAT=0,VBAT=8.290,VSOLAR=0.215,V3V3=3.353,V5V=5.000,V3V3EF=3.349,TS=0.160,EPS="
,2025-09-21T01:16:25Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.304,0.162,3.352,5.000,3.348,,0.156,41,57,SAT=0,14.40,-13.91,1016.02,-52.50,-630.00,-35.00,,"Package=305,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.40,Ay=-13.91,Az=1016.02,Gx=-52.50,Gy=-630.00,Gz=-35.00,T=41,H=57,SAT=0,VBAT=8.304,VSOLAR=0.162,V3V3=3.352,V5V=5.000,V3V3EF=3.348,TS=0.156,E"
,2025-09-21T01:16:27Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.302,0.198,3.348,5.000,3.352,,0.16,41,57,SAT=0,14.27,-13.91,1015.53,-70.00,-665.00,-52.50,,"Package=306,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.27,Ay=-13.91,Az=1015.53,Gx=-70.00,Gy=-665.00,Gz=-52.50,T=41,H=57,SAT=0,VBAT=8.302,VSOLAR=0.198,V3V3=3.348,V5V=5.000,V3V3EF=3.352,TS=0.16"
,2025-09-21T01:16:28Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.296,0.192,3.343,5.000,3.355,,0.1,41,57,SAT=0,14.15,-14.15,1015.41,-17.50,-630.00,0.00,,"Package=307,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.15,Az=1015.41,Gx=-17.50,Gy=-630.00,Gz=0.00,T=41,H=57,SAT=0,VBAT=8.296,VSOLAR=0.192,V3V3=3.343,V5V=5.000,V3V3EF=3.355,TS=0.1"
,2025-09-21T01:16:29Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.309,0.181,3.342,5.000,3.353,,0.,41,57,SAT=0,14.15,-14.03,1015.04,-17.50,-665.00,0.00,,"Package=308,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.03,Az=1015.04,Gx=-17.50,Gy=-665.00,Gz=0.00,T=41,H=57,SAT=0,VBAT=8.309,VSOLAR=0.181,V3V3=3.342,V5V=5.000,V3V3EF=3.353,TS=0."
,2025-09-21T01:16:30Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.319,0.201,3.342,5.000,3.355,,0,41,57,SAT=0,14.15,-14.03,1016.14,-70.00,-612.50,0.00,,"Package=309,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.03,Az=1016.14,Gx=-70.00,Gy=-612.50,Gz=0.00,T=41,H=57,SAT=0,VBAT=8.319,VSOLAR=0.201,V3V3=3.342,V5V=5.000,V3V3EF=3.355,TS=0"
,2025-09-21T01:16:31Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.287,0.196,3.341,5.000,3.354,,,41,57,SAT=0,14.15,-14.03,1015.89,-87.50,-717.50,35.00,,"Package=310,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.03,Az=1015.89,Gx=-87.50,Gy=-717.50,Gz=35.00,T=41,H=57,SAT=0,VBAT=8.287,VSOLAR=0.196,V3V3=3.341,V5V=5.000,V3V3EF=3.354,TS"
,2025-09-21T01:16:32Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.297,0.190,3.346,5.000,3.352,,,41,57,SAT=0,14.03,-14.15,1015.77,0.00,-700.00,17.50,,"Package=311,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.15,Az=1015.77,Gx=0.00,Gy=-700.00,Gz=17.50,T=41,H=57,SAT=0,VBAT=8.297,VSOLAR=0.190,V3V3=3.346,V5V=5.000,V3V3EF=3.352,TS"
,2025-09-21T01:16:33Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.289,0.192,3.348,5.000,3.348,,,41,57,SAT=0,14.15,-13.91,1016.14,-35.00,-647.50,-17.50,,"Package=312,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-13.91,Az=1016.14,Gx=-35.00,Gy=-647.50,Gz=-17.50,T=41,H=57,SAT=0,VBAT=8.289,VSOLAR=0.192,V3V3=3.348,V5V=5.000,V3V3EF=3.348"
,2025-09-21T01:16:35Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.306,0.201,3.350,5.000,3.,,,41,57,SAT=0,14.15,-14.03,1016.26,-35.00,-665.00,-35.00,,"Package=313,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.03,Az=1016.26,Gx=-35.00,Gy=-665.00,Gz=-35.00,T=41,H=57,SAT=0,VBAT=8.306,VSOLAR=0.201,V3V3=3.350,V5V=5.000,V3V3EF=3."
,2025-09-21T01:16:36Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.303,0.202,3.354,5.000,,,,41,57,SAT=0,14.15,-14.15,1016.02,-105.00,-665.00,17.50,,"Package=314,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.15,Az=1016.02,Gx=-105.00,Gy=-665.00,Gz=17.50,T=41,H=57,SAT=0,VBAT=8.303,VSOLAR=0.202,V3V3=3.354,V5V=5.000,V3V3EF"
,2025-09-21T01:16:37Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.304,0.165,3.352,5.000,,,,41,57,SAT=0,14.03,-14.15,1016.26,-105.00,-647.50,52.50,,"Package=315,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.15,Az=1016.26,Gx=-105.00,Gy=-647.50,Gz=52.50,T=41,H=57,SAT=0,VBAT=8.304,VSOLAR=0.165,V3V3=3.352,V5V=5.000,V3V"
,2025-09-21T01:16:38Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.304,0.195,3.352,5.000,,,,41,57,SAT=0,14.15,-14.15,1016.38,-105.00,-665.00,70.00,,"Package=316,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.15,Az=1016.38,Gx=-105.00,Gy=-665.00,Gz=70.00,T=41,H=57,SAT=0,VBAT=8.304,VSOLAR=0.195,V3V3=3.352,V5V=5.000,"
,2025-09-21T01:16:39Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.286,0.157,3.355,5.000,,,,41,57,SAT=0,13.66,-14.64,1013.70,17.50,-700.00,0.00,,"Package=317,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.66,Ay=-14.64,Az=1013.70,Gx=17.50,Gy=-700.00,Gz=0.00,T=41,H=57,SAT=0,VBAT=8.286,VSOLAR=0.157,V3V3=3.355,V5V=5.000,"
,2025-09-21T01:16:40Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.301,0.215,3.352,5.000,,,,41,57,SAT=0,13.91,-14.40,1015.04,-35.00,-735.00,0.00,,"Package=318,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.40,Az=1015.04,Gx=-35.00,Gy=-735.00,Gz=0.00,T=41,H=57,SAT=0,VBAT=8.301,VSOLAR=0.215,V3V3=3.352,V5V=5.000"
,2025-09-21T01:16:41Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.320,0.221,3.354,5.,,,,41,57,SAT=0,14.03,-14.27,1015.89,-52.50,-647.50,-17.50,,"Package=319,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.27,Az=1015.89,Gx=-52.50,Gy=-647.50,Gz=-17.50,T=41,H=57,SAT=0,VBAT=8.320,VSOLAR=0.221,V3V3=3.354,V5V=5."
,2025-09-21T01:16:43Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.318,0.192,3.352,,,,,41,57,SAT=0,14.03,-14.40,1016.26,-70.00,-665.00,35.00,,"Package=320,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.40,Az=1016.26,Gx=-70.00,Gy=-665.00,Gz=35.00,T=41,H=57,SAT=0,VBAT=8.318,VSOLAR=0.192,V3V3=3.352,V5V="
,2025-09-21T01:16:44Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.304,0.208,3.348,,,,,41,57,SAT=0,14.03,-14.03,1016.38,-105.00,-630.00,17.50,,"Package=321,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.03,Az=1016.38,Gx=-105.00,Gy=-630.00,Gz=17.50,T=41,H=57,SAT=0,VBAT=8.304,VSOLAR=0.208,V3V3=3.348,V"
,2025-09-21T01:16:45Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.285,0.189,3.34,,,,,41,57,SAT=0,13.91,-14.76,1013.70,-105.00,-665.00,87.50,,"Package=322,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.76,Az=1013.70,Gx=-105.00,Gy=-665.00,Gz=87.50,T=41,H=57,SAT=0,VBAT=8.285,VSOLAR=0.189,V3V3=3.34"
,2025-09-21T01:16:46Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.284,0.206,3,,,,,41,57,SAT=0,14.03,-14.88,1012.23,-140.00,-717.50,17.50,,"Package=323,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.88,Az=1012.23,Gx=-140.00,Gy=-717.50,Gz=17.50,T=41,H=57,SAT=0,VBAT=8.284,VSOLAR=0.206,V3V3=3"
,2025-09-21T01:16:47Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.317,0.210,,,,,,41,57,SAT=0,13.91,-14.52,1012.11,-35.00,-647.50,-35.00,,"Package=324,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.52,Az=1012.11,Gx=-35.00,Gy=-647.50,Gz=-35.00,T=41,H=57,SAT=0,VBAT=8.317,VSOLAR=0.210,V3V"
,2025-09-21T01:16:48Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.285,0.186,,,,,,41,57,SAT=0,13.79,-14.88,1012.84,-35.00,-630.00,35.00,,"Package=325,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.79,Ay=-14.88,Az=1012.84,Gx=-35.00,Gy=-630.00,Gz=35.00,T=41,H=57,SAT=0,VBAT=8.285,VSOLAR=0.186,V"
,2025-09-21T01:16:49Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.314,0.21,,,,,,42,58,SAT=0,13.91,-14.64,1013.45,-17.50,-682.50,-17.50,,"Package=326,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.64,Az=1013.45,Gx=-17.50,Gy=-682.50,Gz=-17.50,T=42,H=58,SAT=0,VBAT=8.314,VSOLAR=0.21"
,2025-09-21T01:16:51Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.286,0.1,,,,,,42,58,SAT=0,13.91,-14.27,1015.16,-52.50,-612.50,0.00,,"Package=327,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.27,Az=1015.16,Gx=-52.50,Gy=-612.50,Gz=0.00,T=42,H=58,SAT=0,VBAT=8.286,VSOLAR=0.1"
,2025-09-21T01:16:52Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.319,0.,,,,,,42,58,SAT=0,13.91,-14.52,1014.67,0.00,-647.50,-17.50,,"Package=328,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.52,Az=1014.67,Gx=0.00,Gy=-647.50,Gz=-17.50,T=42,H=58,SAT=0,VBAT=8.319,VSOLAR=0."
,2025-09-21T01:16:53Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.302,,,,,,,42,58,SAT=0,13.91,-14.64,1012.36,-70.00,-612.50,-35.00,,"Package=329,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.64,Az=1012.36,Gx=-70.00,Gy=-612.50,Gz=-35.00,T=42,H=58,SAT=0,VBAT=8.302,VSOLAR"
,2025-09-21T01:16:54Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.319,,,,,,,42,58,SAT=0,13.91,-14.88,1011.99,-17.50,-612.50,35.00,,"Package=330,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.91,Ay=-14.88,Az=1011.99,Gx=-17.50,Gy=-612.50,Gz=35.00,T=42,H=58,SAT=0,VBAT=8.319,VSOL"
,2025-09-21T01:16:55Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.309,,,,,,,42,58,SAT=0,14.03,-14.27,1014.55,-17.50,-665.00,17.50,,"Package=331,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.27,Az=1014.55,Gx=-17.50,Gy=-665.00,Gz=17.50,T=42,H=58,SAT=0,VBAT=8.309,VS"
,2025-09-21T01:16:56Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.306,,,,,,,42,58,SAT=0,14.15,-14.40,1015.16,-35.00,-700.00,35.00,,"Package=332,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.40,Az=1015.16,Gx=-35.00,Gy=-700.00,Gz=35.00,T=42,H=58,SAT=0,VBAT=8.306,"
,2025-09-21T01:16:57Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.317,,,,,,,42,58,SAT=0,14.15,-14.64,1013.33,-157.50,-647.50,35.00,,"Package=333,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.64,Az=1013.33,Gx=-157.50,Gy=-647.50,Gz=35.00,T=42,H=58,SAT=0,VBAT=8.317,"
,2025-09-21T01:17:00Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.290,0.215,3.349,5.000,3.3,,,42,58,SAT=0,14.03,-14.64,1012.36,0.00,-717.50,70.00,,"Package=335,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.64,Az=1012.36,Gx=0.00,Gy=-717.50,Gz=70.00,T=42,H=58,SAT=0,VBAT=8.290,VSOLAR=0.215,V3V3=3.349,V5V=5.000,V3V3EF=3.3"
,2025-09-21T01:17:01Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.318,0.227,3.350,5.000,,,,42,58,SAT=0,14.03,-14.27,1015.04,-122.50,-700.00,17.50,,"Package=336,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.03,Ay=-14.27,Az=1015.04,Gx=-122.50,Gy=-700.00,Gz=17.50,T=42,H=58,SAT=0,VBAT=8.318,VSOLAR=0.227,V3V3=3.350,V5V=5.000,V3V3EF="
,2025-09-21T01:17:05Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.302,0.16,,,,,,42,58,SAT=0,13.79,-14.52,1014.06,-52.50,-647.50,17.50,,"Package=341,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.79,Ay=-14.52,Az=1014.06,Gx=-52.50,Gy=-647.50,Gz=17.50,T=42,H=58,SAT=0,VBAT=8.302,VSOLAR=0.16"
,2025-09-21T01:17:12Z,COM6,,UTC=9:,,,,,,,,,,,,,,,,,,,,,"Package=348,UTC=9:"
,2025-09-21T01:17:13Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.314,0.245,3.352,,,,,42,57,SAT=0,14.15,-14.40,1015.16,0.00,-647.50,-17.50,,"Package=349,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=14.15,Ay=-14.40,Az=1015.16,Gx=0.00,Gy=-647.50,Gz=-17.50,T=42,H=57,SAT=0,VBAT=8.314,VSOLAR=0.245,V3V3=3.352"
,2025-09-21T01:17:20Z,COM6,,UTC=9:13:29,,,,,,,,,,,,,,,,,,,,,"Package=356,UTC=9:13:29,Lat"
,2025-09-21T01:17:21Z,COM6,,UTC=9:13:29,N/A,N/A,N/A,8.285,0.213,3.350,5.000,,,,43,57,SAT=0,13.66,-14.40,1015.53,-122.50,-682.50,17.50,,"Package=357,UTC=9:13:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=13.66,Ay=-14.40,Az=1015.53,Gx=-122.50,Gy=-682.50,Gz=17.50,T=43,H=57,SAT=0,VBAT=8.285,VSOLAR=0.213,V3V3=3.350,V5V=5.000"
,2025-09-21T01:17:28Z,COM6,,UTC=9:13:29,,N,N/A,,,,,,,,,,,,,,,,,,"Package=364,UTC=9:13:29,Lat=N/A,Lng=N"
