Pkt-Cnt,rx_time,port,millis,UTC,Alt,Lng,Lat,VBAT,VSOLAR,V3V3,V5V,V3V3EF,EPS,TS,T,H,PAY,Ax,Ay,Az,Gx,Gy,Gz,Sat,raw
,2025-09-21T02:20:34Z,COM6,,UTC=8:0:54,N/A,N/A,N/A,,,,,,,,,62,SAT=0,546.56,-338.67,-661.00,54967.50,-8330.00,-784T=36,,"Package=74,UTC=8:0:54,Lat=N/A,Lng=N/A,Alt=N/A,Ax=546.56,Ay=-338.67,Az=-661.00,Gx=54967.50,Gy=-8330.00,Gz=-784T=36,H=62,SAT=0"
,2025-09-21T02:20:35Z,COM6,,UTC=8:0:55,N/A,N/A,N/A,,,,,,,,,62,SAT=0,896.94,110.53,-407.36,-113505.00,172235.00,-6T=36,,"Package=75,UTC=8:0:55,Lat=N/A,Lng=N/A,Alt=N/A,Ax=896.94,Ay=110.53,Az=-407.36,Gx=-113505.00,Gy=172235.00,Gz=-6T=36,H=62,SAT=0"
,2025-09-21T02:20:36Z,COM6,,UTC=8:0:56,N/A,N/A,N/A,,,,,,,,,62,SAT=0,811.79,62.10,565.47,14280.00,-21577.50,-26582T=36,,"Package=76,UTC=8:0:56,Lat=N/A,Lng=N/A,Alt=N/A,Ax=811.79,Ay=62.10,Az=565.47,Gx=14280.00,Gy=-21577.50,Gz=-26582T=36,H=62,SAT=0"
,2025-09-21T02:20:37Z,COM6,,UTC=8:0:57,N/A,N/A,N/A,,,,,,,,,62,SAT=0,749.93,-44.04,657.70,2800.00,-10185.00,-8470.T=36,,"Package=77,UTC=8:0:57,Lat=N/A,Lng=N/A,Alt=N/A,Ax=749.93,Ay=-44.04,Az=657.70,Gx=2800.00,Gy=-10185.00,Gz=-8470.T=36,H=62,SAT=0"
,2025-09-21T02:20:38Z,COM6,,UTC=8:0:58,N/A,N/A,N/A,,,,,,,,,62,SAT=0,608.41,23.91,808.86,-4357.50,5215.00,-3920.00T=36,,"Package=78,UTC=8:0:58,Lat=N/A,Lng=N/A,Alt=N/A,Ax=608.41,Ay=23.91,Az=808.86,Gx=-4357.50,Gy=5215.00,Gz=-3920.00T=36,H=62,SAT=0"
,2025-09-21T02:20:39Z,COM6,,UTC=8:0:59,N/A,N/A,N/A,,,,,,,,,62,SAT=0,673.32,-34.04,749.81,21420.00,-57242.50,13720T=36,,"Package=79,UTC=8:0:59,Lat=N/A,Lng=N/A,Alt=N/A,Ax=673.32,Ay=-34.04,Az=749.81,Gx=21420.00,Gy=-57242.50,Gz=13720T=36,H=62,SAT=0"
,2025-09-21T02:20:40Z,COM6,,UTC=8:1:0,N/A,N/A,N/A,,,,,,,,,62,SAT=0,679.30,-424.80,586.33,-13895.00,15470.00,8470T=36,,"Package=80,UTC=8:1:0,Lat=N/A,Lng=N/A,Alt=N/A,Ax=679.30,Ay=-424.80,Az=586.33,Gx=-13895.00,Gy=15470.00,Gz=8470T=36,H=62,SAT=0"
,2025-09-21T02:20:41Z,COM6,,UTC=8:1:1,N/A,N/A,N/A,,,,,,,,,62,SAT=0,435.91,-599.51,717.85,21332.50,-13965.00,-351T=36,,"Package=81,UTC=8:1:1,Lat=N/A,Lng=N/A,Alt=N/A,Ax=435.91,Ay=-599.51,Az=717.85,Gx=21332.50,Gy=-13965.00,Gz=-351T=36,H=62,SAT=0"
,2025-09-21T02:20:42Z,COM6,,UTC=8:1:2,N/A,N/A,N/A,,,,,,,,,62,SAT=0,589.63,-350.38,768.72,28997.50,-10570.00,4966T=37,,"Package=82,UTC=8:1:2,Lat=N/A,Lng=N/A,Alt=N/A,Ax=589.63,Ay=-350.38,Az=768.72,Gx=28997.50,Gy=-10570.00,Gz=4966T=37,H=62,SAT=0"
,2025-09-21T02:20:43Z,COM6,,UTC=8:1:3,N/A,N/A,N/A,,,,,,,,,62,SAT=0,490.93,-368.20,777.75,8592.50,3465.00,-19180.T=37,,"Package=83,UTC=8:1:3,Lat=N/A,Lng=N/A,Alt=N/A,Ax=490.93,Ay=-368.20,Az=777.75,Gx=8592.50,Gy=3465.00,Gz=-19180.T=37,H=62,SAT=0"
,2025-09-21T02:20:44Z,COM6,,UTC=8:1:4,N/A,N/A,N/A,,,,,,,,,62,SAT=0,589.26,-300.12,766.28,46305.00,1505.00,-12705T=37,,"Package=84,UTC=8:1:4,Lat=N/A,Lng=N/A,Alt=N/A,Ax=589.26,Ay=-300.12,Az=766.28,Gx=46305.00,Gy=1505.00,Gz=-12705T=37,H=62,SAT=0"
,2025-09-21T02:20:45Z,COM6,,UTC=8:1:5,N/A,N/A,N/A,,,,,,,,,62,SAT=0,697.35,-169.58,720.53,-6457.50,1995.00,-5705.T=37,,"Package=85,UTC=8:1:5,Lat=N/A,Lng=N/A,Alt=N/A,Ax=697.35,Ay=-169.58,Az=720.53,Gx=-6457.50,Gy=1995.00,Gz=-5705.T=37,H=62,SAT=0"
,2025-09-21T02:20:46Z,COM6,,UTC=8:1:6,N/A,N/A,N/A,,,,,,,,,62,SAT=0,614.03,-126.64,797.51,4182.50,12985.00,9642.5T=37,,"Package=86,UTC=8:1:6,Lat=N/A,Lng=N/A,Alt=N/A,Ax=614.03,Ay=-126.64,Az=797.51,Gx=4182.50,Gy=12985.00,Gz=9642.5T=37,H=62,SAT=0"
,2025-09-21T02:20:47Z,COM6,,UTC=8:1:7,N/A,N/A,N/A,,,,,,,,,62,SAT=0,578.16,-114.56,840.21,6370.00,23887.50,-17797T=37,,"Package=87,UTC=8:1:7,Lat=N/A,Lng=N/A,Alt=N/A,Ax=578.16,Ay=-114.56,Az=840.21,Gx=6370.00,Gy=23887.50,Gz=-17797T=37,H=62,SAT=0"
,2025-09-21T02:20:48Z,COM6,,UTC=8:1:8,N/A,N/A,N/A,,,,,,,,,62,SAT=0,614.15,-126.15,794.83,12810.00,-7280.00,2677.T=37,,"Package=88,UTC=8:1:8,Lat=N/A,Lng=N/A,Alt=N/A,Ax=614.15,Ay=-126.15,Az=794.83,Gx=12810.00,Gy=-7280.00,Gz=2677.T=37,H=62,SAT=0"
,2025-09-21T02:20:49Z,COM6,,UTC=8:1:9,N/A,N/A,N/A,,,,,,,,,62,SAT=0,625.13,-118.58,807.40,1050.00,7455.00,-3675.0T=37,,"Package=89,UTC=8:1:9,Lat=N/A,Lng=N/A,Alt=N/A,Ax=625.13,Ay=-118.58,Az=807.40,Gx=1050.00,Gy=7455.00,Gz=-3675.0T=37,H=62,SAT=0"
,2025-09-21T02:20:50Z,COM6,,UTC=8:1:10,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,623.18,-95.77,799.22,770.00,-5057.50,5337.50,,"Package=90,UTC=8:1:10,Lat=N/A,Lng=N/A,Alt=N/A,Ax=623.18,Ay=-95.77,Az=799.22,Gx=770.00,Gy=-5057.50,Gz=5337.50,T=37,H=62,SAT=0"
,2025-09-21T02:20:51Z,COM6,,UTC=8:1:11,N/A,N/A,N/A,,,,,,,,,62,SAT=0,640.38,-106.63,762.26,-3885.00,-3902.50,-1632T=37,,"Package=91,UTC=8:1:11,Lat=N/A,Lng=N/A,Alt=N/A,Ax=640.38,Ay=-106.63,Az=762.26,Gx=-3885.00,Gy=-3902.50,Gz=-1632T=37,H=62,SAT=0"
,2025-09-21T02:20:52Z,COM6,,UTC=8:1:12,N/A,N/A,N/A,,,,,,,,,62,SAT=0,655.14,-23.42,770.67,-735.00,-3867.50,-9695.0T=37,,"Package=92,UTC=8:1:12,Lat=N/A,Lng=N/A,Alt=N/A,Ax=655.14,Ay=-23.42,Az=770.67,Gx=-735.00,Gy=-3867.50,Gz=-9695.0T=37,H=62,SAT=0"
,2025-09-21T02:20:53Z,COM6,,UTC=8:1:13,N/A,N/A,N/A,,,,,,,,,62,SAT=0,648.55,-21.72,769.09,3255.00,-3167.50,-2747.5T=37,,"Package=93,UTC=8:1:13,Lat=N/A,Lng=N/A,Alt=N/A,Ax=648.55,Ay=-21.72,Az=769.09,Gx=3255.00,Gy=-3167.50,Gz=-2747.5T=37,H=62,SAT=0"
,2025-09-21T02:20:54Z,COM6,,UTC=8:1:14,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,668.44,-35.38,760.06,910.00,490.00,70.00,,"Package=94,UTC=8:1:14,Lat=N/A,Lng=N/A,Alt=N/A,Ax=668.44,Ay=-35.38,Az=760.06,Gx=910.00,Gy=490.00,Gz=70.00,T=37,H=62,SAT=0"
,2025-09-21T02:20:55Z,COM6,,UTC=8:1:15,N/A,N/A,N/A,,,,,,,,36,62,SAT=0,681.00,-25.38,761.04,2467.50,210.00,1820.00,,"Package=95,UTC=8:1:15,Lat=N/A,Lng=N/A,Alt=N/A,Ax=681.00,Ay=-25.38,Az=761.04,Gx=2467.50,Gy=210.00,Gz=1820.00,T=36,H=62,SAT=0"
,2025-09-21T02:20:56Z,COM6,,UTC=8:1:16,N/A,N/A,N/A,,,,,,,,36,62,SAT=0,681.00,-8.78,754.45,3097.50,3902.50,-6825.00,,"Package=96,UTC=8:1:16,Lat=N/A,Lng=N/A,Alt=N/A,Ax=681.00,Ay=-8.78,Az=754.45,Gx=3097.50,Gy=3902.50,Gz=-6825.00,T=36,H=62,SAT=0"
,2025-09-21T02:20:57Z,COM6,,UTC=8:1:17,N/A,N/A,N/A,,,,,,,,,62,SAT=0,692.72,-19.28,738.22,1732.50,2450.00,-4445.00T=37,,"Package=97,UTC=8:1:17,Lat=N/A,Lng=N/A,Alt=N/A,Ax=692.72,Ay=-19.28,Az=738.22,Gx=1732.50,Gy=2450.00,Gz=-4445.00T=37,H=62,SAT=0"
,2025-09-21T02:20:58Z,COM6,,UTC=8:1:18,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,676.37,-14.40,757.25,1995.00,1032.50,2695.00,,"Package=98,UTC=8:1:18,Lat=N/A,Lng=N/A,Alt=N/A,Ax=676.37,Ay=-14.40,Az=757.25,Gx=1995.00,Gy=1032.50,Gz=2695.00,T=37,H=62,SAT=0"
,2025-09-21T02:20:59Z,COM6,,UTC=8:1:19,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,686.25,7.32,745.18,1137.50,-157.50,-980.00,,"Package=99,UTC=8:1:19,Lat=N/A,Lng=N/A,Alt=N/A,Ax=686.25,Ay=7.32,Az=745.18,Gx=1137.50,Gy=-157.50,Gz=-980.00,T=37,H=62,SAT=0"
,2025-09-21T02:21:00Z,COM6,,UTC=8:1:20,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,696.62,4.88,741.52,-2117.50,437.50,3097.50,,"Package=100,UTC=8:1:20,Lat=N/A,Lng=N/A,Alt=N/A,Ax=696.62,Ay=4.88,Az=741.52,Gx=-2117.50,Gy=437.50,Gz=3097.50,T=37,H=62,SAT=0"
,2025-09-21T02:21:01Z,COM6,,UTC=8:1:21,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,698.08,13.18,736.27,1347.50,-595.00,-455.00,,"Package=101,UTC=8:1:21,Lat=N/A,Lng=N/A,Alt=N/A,Ax=698.08,Ay=13.18,Az=736.27,Gx=1347.50,Gy=-595.00,Gz=-455.00,T=37,H=62,SAT=0"
,2025-09-21T02:21:02Z,COM6,,UTC=8:1:22,N/A,N/A,N/A,,,,,,,,,62,SAT=0,686.62,28.91,729.56,2205.00,-3570.00,-4357.50T=37,,"Package=102,UTC=8:1:22,Lat=N/A,Lng=N/A,Alt=N/A,Ax=686.62,Ay=28.91,Az=729.56,Gx=2205.00,Gy=-3570.00,Gz=-4357.50T=37,H=62,SAT=0"
,2025-09-21T02:21:03Z,COM6,,UTC=8:1:23,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,708.45,36.60,734.44,-3045.00,1872.50,2082.50,,"Package=103,UTC=8:1:23,Lat=N/A,Lng=N/A,Alt=N/A,Ax=708.45,Ay=36.60,Az=734.44,Gx=-3045.00,Gy=1872.50,Gz=2082.50,T=37,H=62,SAT=0"
,2025-09-21T02:21:04Z,COM6,,UTC=8:1:24,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,698.69,31.96,724.92,-665.00,-2677.50,997.50,,"Package=104,UTC=8:1:24,Lat=N/A,Lng=N/A,Alt=N/A,Ax=698.69,Ay=31.96,Az=724.92,Gx=-665.00,Gy=-2677.50,Gz=997.50,T=37,H=62,SAT=0"
,2025-09-21T02:21:05Z,COM6,,UTC=8:1:25,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,701.99,33.43,722.12,1015.00,-1662.50,2537.50,,"Package=105,UTC=8:1:25,Lat=N/A,Lng=N/A,Alt=N/A,Ax=701.99,Ay=33.43,Az=722.12,Gx=1015.00,Gy=-1662.50,Gz=2537.50,T=37,H=62,SAT=0"
,2025-09-21T02:21:06Z,COM6,,UTC=8:1:26,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,708.45,40.63,714.55,3395.00,-1277.50,-875.00,,"Package=106,UTC=8:1:26,Lat=N/A,Lng=N/A,Alt=N/A,Ax=708.45,Ay=40.63,Az=714.55,Gx=3395.00,Gy=-1277.50,Gz=-875.00,T=37,H=62,SAT=0"
,2025-09-21T02:21:07Z,COM6,,UTC=8:1:27,N/A,N/A,N/A,,,,,,,,,62,SAT=0,710.28,41.97,715.41,-1120.00,-2467.50,-1225.0T=37,,"Package=107,UTC=8:1:27,Lat=N/A,Lng=N/A,Alt=N/A,Ax=710.28,Ay=41.97,Az=715.41,Gx=-1120.00,Gy=-2467.50,Gz=-1225.0T=37,H=62,SAT=0"
,2025-09-21T02:21:08Z,COM6,,UTC=8:1:28,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,717.24,41.72,709.19,-1400.00,420.00,3465.00,,"Package=108,UTC=8:1:28,Lat=N/A,Lng=N/A,Alt=N/A,Ax=717.24,Ay=41.72,Az=709.19,Gx=-1400.00,Gy=420.00,Gz=3465.00,T=37,H=62,SAT=0"
,2025-09-21T02:21:09Z,COM6,,UTC=8:1:29,N/A,N/A,N/A,,,,,,,,37,62,SAT=0,729.32,26.47,708.70,10342.50,1207.50,1907.50,,"Package=109,UTC=8:1:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=729.32,Ay=26.47,Az=708.70,Gx=10342.50,Gy=1207.50,Gz=1907.50,T=37,H=62,SAT=0"
,2025-09-21T02:21:10Z,COM6,,UTC=8:1:30,N/A,N/A,N/A,,,,,,,,38,62,SAT=0,723.83,58.93,705.40,5232.50,4865.00,315.00,,"Package=110,UTC=8:1:30,Lat=N/A,Lng=N/A,Alt=N/A,Ax=723.83,Ay=58.93,Az=705.40,Gx=5232.50,Gy=4865.00,Gz=315.00,T=38,H=62,SAT=0"
,2025-09-21T02:21:11Z,COM6,,UTC=8:1:31,N/A,N/A,N/A,,,,,,,,,62,SAT=0,701.26,54.78,723.46,-3850.00,-2222.50,5810.00T=38,,"Package=111,UTC=8:1:31,Lat=N/A,Lng=N/A,Alt=N/A,Ax=701.26,Ay=54.78,Az=723.46,Gx=-3850.00,Gy=-2222.50,Gz=5810.00T=38,H=62,SAT=0"
,2025-09-21T02:21:12Z,COM6,,UTC=8:1:32,N/A,N/A,N/A,,,,,,,,38,62,SAT=0,680.27,45.75,743.96,4112.50,1890.00,-2975.00,,"Package=112,UTC=8:1:32,Lat=N/A,Lng=N/A,Alt=N/A,Ax=680.27,Ay=45.75,Az=743.96,Gx=4112.50,Gy=1890.00,Gz=-2975.00,T=38,H=62,SAT=0"
,2025-09-21T02:21:13Z,COM6,,UTC=10:21:10,N/A,N/A,N/A,,,,,,,,,62,SAT=0,676.49,45.51,749.32,-2905.00,-3605.00,-3220.0T=38,,"Package=113,UTC=10:21:10,Lat=N/A,Lng=N/A,Alt=N/A,Ax=676.49,Ay=45.51,Az=749.32,Gx=-2905.00,Gy=-3605.00,Gz=-3220.0T=38,H=62,SAT=0"
,2025-09-21T02:21:14Z,COM6,,UTC=10:21:11,N/A,N/A,N/A,,,,,,,,,62,SAT=0,695.40,70.52,726.02,-3552.50,-1417.50,2922.50T=38,,"Package=114,UTC=10:21:11,Lat=N/A,Lng=N/A,Alt=N/A,Ax=695.40,Ay=70.52,Az=726.02,Gx=-3552.50,Gy=-1417.50,Gz=2922.50T=38,H=62,SAT=0"
,2025-09-21T02:21:15Z,COM6,,UTC=10:21:12,N/A,N/A,N/A,,,,,,,,38,62,SAT=0,683.57,59.90,744.20,-4620.00,-770.00,140.00,,"Package=115,UTC=10:21:12,Lat=N/A,Lng=N/A,Alt=N/A,Ax=683.57,Ay=59.90,Az=744.20,Gx=-4620.00,Gy=-770.00,Gz=140.00,T=38,H=62,SAT=0"
,2025-09-21T02:21:16Z,COM6,,UTC=10:21:13,N/A,N/A,N/A,,,,,,,,38,62,SAT=0,704.67,79.06,727.36,1855.00,1680.00,735.00,,"Package=116,UTC=10:21:13,Lat=N/A,Lng=N/A,Alt=N/A,Ax=704.67,Ay=79.06,Az=727.36,Gx=1855.00,Gy=1680.00,Gz=735.00,T=38,H=62,SAT=0"
,2025-09-21T02:21:17Z,COM6,,UTC=10:21:14,N/A,N/A,N/A,,,,,,,,38,62,SAT=0,685.15,62.34,738.47,-892.50,-3552.50,805.00,,"Package=117,UTC=10:21:14,Lat=N/A,Lng=N/A,Alt=N/A,Ax=685.15,Ay=62.34,Az=738.47,Gx=-892.50,Gy=-3552.50,Gz=805.00,T=38,H=62,SAT=0"
,2025-09-21T02:21:18Z,COM6,,UTC=10:21:15,N/A,N/A,N/A,,,,,,,,,62,SAT=0,702.96,69.66,719.56,4077.50,-2957.50,-4340.00T=38,,"Package=118,UTC=10:21:15,Lat=N/A,Lng=N/A,Alt=N/A,Ax=702.96,Ay=69.66,Az=719.56,Gx=4077.50,Gy=-2957.50,Gz=-4340.00T=38,H=62,SAT=0"
