Pkt-Cnt,rx_time,port,millis,UTC,Alt,Lng,Lat,VBAT,VSOLAR,V3V3,V5V,V3V3EF,EPS,TS,T,H,PAY,Ax,Ay,Az,Gx,Gy,Gz,Sat,raw
,2025-09-21T03:29:12Z,COM6,,UTC=8:0:10,N/A,N/A,N/A,,,,,,,,39,56,SAT=0,34.65,-49.65,-988.81,105.00,-647.50,-402.50,,"Package=30,UTC=8:0:10,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.65,Ay=-49.65,Az=-988.81,Gx=105.00,Gy=-647.50,Gz=-402.50,T=39,H=56,SAT=0"
,2025-09-21T03:29:13Z,COM6,,UTC=8:0:11,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,33.55,-51.85,-990.15,-105.00,-560.00,-105.00,,"Package=31,UTC=8:0:11,Lat=N/A,Lng=N/A,Alt=N/A,Ax=33.55,Ay=-51.85,Az=-990.15,Gx=-105.00,Gy=-560.00,Gz=-105.00,T=38,H=56,SAT=0"
,2025-09-21T03:29:14Z,COM6,,UTC=8:0:12,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,33.92,-51.48,-990.15,-87.50,542.50,35.00,,"Package=32,UTC=8:0:12,Lat=N/A,Lng=N/A,Alt=N/A,Ax=33.92,Ay=-51.48,Az=-990.15,Gx=-87.50,Gy=542.50,Gz=35.00,T=38,H=56,SAT=0"
,2025-09-21T03:29:15Z,COM6,,UTC=8:0:13,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,33.92,-52.34,-989.42,-17.50,-717.50,-70.00,,"Package=33,UTC=8:0:13,Lat=N/A,Lng=N/A,Alt=N/A,Ax=33.92,Ay=-52.34,Az=-989.42,Gx=-17.50,Gy=-717.50,Gz=-70.00,T=38,H=56,SAT=0"
,2025-09-21T03:29:16Z,COM6,,UTC=8:0:14,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,33.31,-51.97,-989.66,-105.00,-595.00,-87.50,,"Package=34,UTC=8:0:14,Lat=N/A,Lng=N/A,Alt=N/A,Ax=33.31,Ay=-51.97,Az=-989.66,Gx=-105.00,Gy=-595.00,Gz=-87.50,T=38,H=56,SAT=0"
,2025-09-21T03:29:17Z,COM6,,UTC=8:0:15,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,34.16,-52.22,-987.96,-875.00,-1802.50,-70.00,,"Package=35,UTC=8:0:15,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.16,Ay=-52.22,Az=-987.96,Gx=-875.00,Gy=-1802.50,Gz=-70.00,T=38,H=56,SAT=0"
,2025-09-21T03:29:18Z,COM6,,UTC=8:0:16,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,34.04,-53.07,-989.42,-70.00,-875.00,-17.50,,"Package=36,UTC=8:0:16,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.04,Ay=-53.07,Az=-989.42,Gx=-70.00,Gy=-875.00,Gz=-17.50,T=38,H=56,SAT=0"
,2025-09-21T03:29:19Z,COM6,,UTC=8:0:17,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,32.82,-52.34,-988.44,-612.50,-927.50,17.50,,"Package=37,UTC=8:0:17,Lat=N/A,Lng=N/A,Alt=N/A,Ax=32.82,Ay=-52.34,Az=-988.44,Gx=-612.50,Gy=-927.50,Gz=17.50,T=38,H=56,SAT=0"
,2025-09-21T03:29:20Z,COM6,,UTC=8:0:18,N/A,N/A,N/A,,,,,,,,,56,SAT=0,34.53,-51.24,-990.52,-332.50,-1382.50,-1697.5T=38,,"Package=38,UTC=8:0:18,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.53,Ay=-51.24,Az=-990.52,Gx=-332.50,Gy=-1382.50,Gz=-1697.5T=38,H=56,SAT=0"
,2025-09-21T03:29:21Z,COM6,,UTC=8:0:19,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,34.65,-51.61,-991.13,-595.00,-525.00,-175.00,,"Package=39,UTC=8:0:19,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.65,Ay=-51.61,Az=-991.13,Gx=-595.00,Gy=-525.00,Gz=-175.00,T=38,H=56,SAT=0"
,2025-09-21T03:29:22Z,COM6,,UTC=8:0:20,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,33.18,-49.65,-987.96,280.00,-682.50,-227.50,,"Package=40,UTC=8:0:20,Lat=N/A,Lng=N/A,Alt=N/A,Ax=33.18,Ay=-49.65,Az=-987.96,Gx=280.00,Gy=-682.50,Gz=-227.50,T=38,H=56,SAT=0"
,2025-09-21T03:29:23Z,COM6,,UTC=8:0:21,N/A,N/A,N/A,,,,,,,,,56,SAT=0,29.52,-47.70,-993.32,-1435.00,-122.50,-12425.T=38,,"Package=41,UTC=8:0:21,Lat=N/A,Lng=N/A,Alt=N/A,Ax=29.52,Ay=-47.70,Az=-993.32,Gx=-1435.00,Gy=-122.50,Gz=-12425.T=38,H=56,SAT=0"
,2025-09-21T03:29:24Z,COM6,,UTC=8:0:22,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,34.04,-50.26,-986.49,-140.00,315.00,-35.00,,"Package=42,UTC=8:0:22,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.04,Ay=-50.26,Az=-986.49,Gx=-140.00,Gy=315.00,Gz=-35.00,T=38,H=56,SAT=0"
,2025-09-21T03:29:25Z,COM6,,UTC=8:0:23,N/A,N/A,N/A,,,,,,,,38,56,SAT=0,34.53,-49.65,-988.69,420.00,-910.00,-105.00,,"Package=43,UTC=8:0:23,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.53,Ay=-49.65,Az=-988.69,Gx=420.00,Gy=-910.00,Gz=-105.00,T=38,H=56,SAT=0"
,2025-09-21T03:29:26Z,COM6,,UTC=8:0:24,N/A,N/A,N/A,,,,,,,,39,56,SAT=0,33.06,-49.29,-988.44,-210.00,-175.00,-385.00,,"Package=44,UTC=8:0:24,Lat=N/A,Lng=N/A,Alt=N/A,Ax=33.06,Ay=-49.29,Az=-988.44,Gx=-210.00,Gy=-175.00,Gz=-385.00,T=39,H=56,SAT=0"
,2025-09-21T03:29:27Z,COM6,,UTC=8:0:25,N/A,N/A,N/A,,,,,,,,,56,SAT=0,40.63,-50.02,-987.22,-210.00,-2152.50,-5530.0T=39,,"Package=45,UTC=8:0:25,Lat=N/A,Lng=N/A,Alt=N/A,Ax=40.63,Ay=-50.02,Az=-987.22,Gx=-210.00,Gy=-2152.50,Gz=-5530.0T=39,H=56,SAT=0"
,2025-09-21T03:29:28Z,COM6,,UTC=8:0:26,N/A,N/A,N/A,,,,,,,,,56,SAT=0,46.36,-30.74,-988.93,-192.50,-892.50,15557.50T=39,,"Package=46,UTC=8:0:26,Lat=N/A,Lng=N/A,Alt=N/A,Ax=46.36,Ay=-30.74,Az=-988.93,Gx=-192.50,Gy=-892.50,Gz=15557.50T=39,H=56,SAT=0"
,2025-09-21T03:29:29Z,COM6,,UTC=8:0:27,N/A,N/A,N/A,,,,,,,,39,56,SAT=0,36.48,-45.26,-990.76,-262.50,-525.00,35.00,,"Package=47,UTC=8:0:27,Lat=N/A,Lng=N/A,Alt=N/A,Ax=36.48,Ay=-45.26,Az=-990.76,Gx=-262.50,Gy=-525.00,Gz=35.00,T=39,H=56,SAT=0"
,2025-09-21T03:29:30Z,COM6,,UTC=8:0:28,N/A,N/A,N/A,,,,,,,,39,56,SAT=0,34.65,-47.09,-990.27,52.50,-472.50,-175.00,,"Package=48,UTC=8:0:28,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.65,Ay=-47.09,Az=-990.27,Gx=52.50,Gy=-472.50,Gz=-175.00,T=39,H=56,SAT=0"
,2025-09-21T03:29:31Z,COM6,,UTC=8:0:29,N/A,N/A,N/A,,,,,,,,39,56,SAT=0,36.97,-47.09,-989.30,-35.00,-647.50,52.50,,"Package=49,UTC=8:0:29,Lat=N/A,Lng=N/A,Alt=N/A,Ax=36.97,Ay=-47.09,Az=-989.30,Gx=-35.00,Gy=-647.50,Gz=52.50,T=39,H=56,SAT=0"
,2025-09-21T03:29:32Z,COM6,,UTC=8:0:30,N/A,N/A,N/A,,,,,,,,39,56,SAT=0,34.89,-45.38,-990.15,35.00,-542.50,-350.00,,"Package=50,UTC=8:0:30,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.89,Ay=-45.38,Az=-990.15,Gx=35.00,Gy=-542.50,Gz=-350.00,T=39,H=56,SAT=0"
,2025-09-21T03:29:33Z,COM6,,UTC=8:0:31,N/A,N/A,N/A,,,,,,,,39,56,SAT=0,34.16,-45.63,-990.15,-245.00,-280.00,-700.00,,"Package=51,UTC=8:0:31,Lat=N/A,Lng=N/A,Alt=N/A,Ax=34.16,Ay=-45.63,Az=-990.15,Gx=-245.00,Gy=-280.00,Gz=-700.00,T=39,H=56,SAT=0"
