Pkt-Cnt,rx_time,port,millis,UTC,Alt,Lng,Lat,VBAT,VSOLAR,V3V3,V5V,V3V3EF,EPS,TS,T,H,PAY,Ax,Ay,Az,Gx,Gy,Gz,Sat,raw
,2025-09-21T02:01:27Z,COM6,,UTC=10:1:24,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=157,UTC=10:1:24,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:28Z,COM6,,UTC=10:1:25,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=158,UTC=10:1:25,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:29Z,COM6,,UTC=10:1:26,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=159,UTC=10:1:26,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:30Z,COM6,,UTC=10:1:27,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=160,UTC=10:1:27,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:31Z,COM6,,UTC=10:1:28,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=161,UTC=10:1:28,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:32Z,COM6,,UTC=10:1:30,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=162,UTC=10:1:30,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:33Z,COM6,,UTC=10:1:30,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=163,UTC=10:1:30,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:34Z,COM6,,UTC=10:1:31,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=164,UTC=10:1:31,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:35Z,COM6,,UTC=10:1:32,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=165,UTC=10:1:32,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:36Z,COM6,,UTC=10:1:33,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=166,UTC=10:1:33,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:37Z,COM6,,UTC=10:1:34,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=167,UTC=10:1:34,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:38Z,COM6,,UTC=10:1:36,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=168,UTC=10:1:36,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:39Z,COM6,,UTC=10:1:36,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=169,UTC=10:1:36,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:40Z,COM6,,UTC=10:1:37,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=170,UTC=10:1:37,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:41Z,COM6,,UTC=10:1:38,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=171,UTC=10:1:38,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:42Z,COM6,,UTC=10:1:39,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=172,UTC=10:1:39,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:43Z,COM6,,UTC=10:1:40,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=173,UTC=10:1:40,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:44Z,COM6,,UTC=10:1:42,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=174,UTC=10:1:42,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:45Z,COM6,,UTC=10:1:42,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=175,UTC=10:1:42,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:46Z,COM6,,UTC=10:1:43,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=176,UTC=10:1:43,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:47Z,COM6,,UTC=10:1:44,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=36 SAT=0,,,,,,,,"Package=177,UTC=10:1:44,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=65,SAT=0"
,2025-09-21T02:01:48Z,COM6,,UTC=10:1:45,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=37 SAT=0,,,,,,,,"Package=178,UTC=10:1:45,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=65,SAT=0"
,2025-09-21T02:01:49Z,COM6,,UTC=10:1:46,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=37 SAT=0,,,,,,,,"Package=179,UTC=10:1:46,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=65,SAT=0"
,2025-09-21T02:01:50Z,COM6,,UTC=10:1:48,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=37 SAT=0,,,,,,,,"Package=180,UTC=10:1:48,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=65,SAT=0"
,2025-09-21T02:01:51Z,COM6,,UTC=10:1:48,N/A,N/A,N/A,,,,,,,,,65,NO_IMUT=37 SAT=0,,,,,,,,"Package=181,UTC=10:1:48,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=65,SAT=0"
,2025-09-21T02:01:52Z,COM6,,UTC=10:1:49,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=182,UTC=10:1:49,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
,2025-09-21T02:01:53Z,COM6,,UTC=10:1:50,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=183,UTC=10:1:50,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
,2025-09-21T02:01:54Z,COM6,,UTC=10:1:51,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=184,UTC=10:1:51,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
,2025-09-21T02:01:55Z,COM6,,UTC=10:1:52,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=185,UTC=10:1:52,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
,2025-09-21T02:01:56Z,COM6,,UTC=10:1:54,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=186,UTC=10:1:54,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
,2025-09-21T02:01:57Z,COM6,,UTC=10:1:54,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=187,UTC=10:1:54,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
,2025-09-21T02:01:58Z,COM6,,UTC=10:1:55,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=188,UTC=10:1:55,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
,2025-09-21T02:01:59Z,COM6,,UTC=10:1:56,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=36 SAT=0,,,,,,,,"Package=189,UTC=10:1:56,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=36,H=64,SAT=0"
,2025-09-21T02:02:00Z,COM6,,UTC=10:1:57,N/A,N/A,N/A,,,,,,,,,64,NO_IMUT=37 SAT=0,,,,,,,,"Package=190,UTC=10:1:57,Lat=N/A,Lng=N/A,Alt=N/A,NO_IMUT=37,H=64,SAT=0"
