Pkt-Cnt,rx_time,port,millis,UTC,Alt,Lng,Lat,VBAT,VSOLAR,V3V3,V5V,V3V3EF,EPS,TS,T,H,PAY,Ax,Ay,Az,Gx,Gy,Gz,Sat,raw
,2025-09-20T14:17:57Z,COM6,,UTC=22:17:31,N/A,N/A,N/A,7.883,0.287,3,,,,,,N/A,SAT=0,67.59,-731.51,-669.78,5530,-19320,10080T=N/A,,"Package=240,UTC=22:17:31,Lat=N/A,Lng=N/A,Alt=N/A,Ax=67.59,Ay=-731.51,Az=-669.78,Gx=5530.00,Gy=-19320.00,Gz=10080T=N/A,H=N/A,SAT=0,VBAT=7.883,VSOLAR=0.287,V3V3=3"
,2025-09-20T14:18:04Z,COM6,,UTC=22:17:31,,,,,,,,,,,,,,,,,,,,,"Package=247,UTC=22:17:31,Lat"
,2025-09-20T14:18:05Z,COM6,,UTC=22:17:31,N/A,N/A,N/A,7.852,0.284,3.336,,,,,,N/A,SAT=0,40.5,-711.99,-721.26,-3115,5075,-2747.T=N/A,,"Package=248,UTC=22:17:31,Lat=N/A,Lng=N/A,Alt=N/A,Ax=40.50,Ay=-711.99,Az=-721.26,Gx=-3115.00,Gy=5075.00,Gz=-2747.T=N/A,H=N/A,SAT=0,VBAT=7.852,VSOLAR=0.284,V3V3=3.336,V5"
,2025-09-20T14:18:12Z,COM6,,UTC=22:17:31,,N/A,N/A,,,,,,,,,,,,,,,,,,"Package=255,UTC=22:17:31,Lat=N/A,Lng=N/A,A"
,2025-09-20T14:18:20Z,COM6,,UTC=22:17:31,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,"Package=263,UTC=22:17:31,Lat=N/A,Lng=N/A,Alt=N/A,Ax="
,2025-09-20T14:18:28Z,COM6,,UTC=22:17:31,N/A,N/A,N/A,,,,,,,,,,,117.85,-,,,,,,"Package=271,UTC=22:17:31,Lat=N/A,Lng=N/A,Alt=N/A,Ax=117.85,Ay=-"
,2025-09-20T14:18:36Z,COM6,,UTC=22:17:31,N/A,N/A,N/A,,,,,,,,,,,146.28,-567.79,-,,,,,"Package=279,UTC=22:17:31,Lat=N/A,Lng=N/A,Alt=N/A,Ax=146.28,Ay=-567.79,Az=-"
,2025-09-20T14:18:44Z,COM6,,UTC=22:18:37,0,120.292285,23.1078,,,,,,,,,,,235.46,,,,,,,"Package=287,UTC=22:18:37,Lat=23.107800,Lng=120.292285,Alt=0.00,Ax=235.46,Ay"
,2025-09-20T14:18:53Z,COM6,,UTC=22:18:51,66.5,120.292263,23.107768,7.786,0.191,3.333,5,3.3,,,,N/A,SAT=6,162.87,-585.84,-803.49,-1872.5,1172.5,-1225T=N/A,,"Package=301,UTC=22:18:51,Lat=23.107768,Lng=120.292263,Alt=66.50,Ax=162.87,Ay=-585.84,Az=-803.49,Gx=-1872.50,Gy=1172.50,Gz=-1225T=N/A,H=N/A,SAT=6,VBAT=7.786,VSOLAR=0.191,V3V3=3.333,V5V=5.000,V3V3EF=3.3"
,2025-09-20T14:18:54Z,COM6,,UTC=22:18:52,66.5,120.292263,23.107773,7.773,0.17,3.3,,,,,N/A,N/A,SAT=6,173.36,-562.42,-824.96,2467.5,-612.5,52.5,,"Package=302,UTC=22:18:52,Lat=23.107773,Lng=120.292263,Alt=66.50,Ax=173.36,Ay=-562.42,Az=-824.96,Gx=2467.50,Gy=-612.50,Gz=52.50,T=N/A,H=N/A,SAT=6,VBAT=7.773,VSOLAR=0.170,V3V3=3.3"
,2025-09-20T14:18:55Z,COM6,,UTC=22:18:53,66.5,120.292263,23.107768,7.77,,,,,,,,N/A,SAT=6,183.61,-547.41,-814.11,-3867.5,157.5,-2660.T=N/A,,"Package=303,UTC=22:18:53,Lat=23.107768,Lng=120.292263,Alt=66.50,Ax=183.61,Ay=-547.41,Az=-814.11,Gx=-3867.50,Gy=157.50,Gz=-2660.T=N/A,H=N/A,SAT=6,VBAT=7.77"
,2025-09-20T14:18:57Z,COM6,,UTC=22:18:54,66.5,120.292267,23.10777,,,,,,,,,,,182.76,-549.12,-827.04,-245,-350,-1610.T=N/,,"Package=304,UTC=22:18:54,Lat=23.107770,Lng=120.292267,Alt=66.50,Ax=182.76,Ay=-549.12,Az=-827.04,Gx=-245.00,Gy=-350.00,Gz=-1610.T=N/"
,2025-09-20T14:18:58Z,COM6,,UTC=22:18:55,66.5,120.29227,23.107778,,,,,,,,,,,193.25,-518.74,-842.04,-2765,,,,"Package=305,UTC=22:18:55,Lat=23.107778,Lng=120.292270,Alt=66.50,Ax=193.25,Ay=-518.74,Az=-842.04,Gx=-2765.00,"
,2025-09-20T14:18:59Z,COM6,,UTC=22:18:56,66.5,120.292265,23.107795,,,,,,,,,,,191.42,-529.48,,,,,,"Package=306,UTC=22:18:56,Lat=23.107795,Lng=120.292265,Alt=66.50,Ax=191.42,Ay=-529.48,"
,2025-09-20T14:19:00Z,COM6,,UTC=22:18:57,66.5,120.292263,23.1078,,,,,,,,,,,,,,,,,,"Package=307,UTC=22:18:57,Lat=23.107800,Lng=120.292263,Alt=66.5"
,2025-09-20T14:19:01Z,COM6,,UTC=22:18:58,,,23.10779,,,,,,,,,,,,,,,,,,"Package=308,UTC=22:18:58,Lat=23.107790,"
,2025-09-20T14:19:02Z,COM6,,UTC=,,,,,,,,,,,,,,,,,,,,,"Package=309,UTC="
,2025-09-20T14:19:05Z,COM6,,UTC=22:19:0,66.5,120.292257,23.107788,7.808,0.281,3.341,5,,,,,N/A,SAT=6,206.42,-509.72,-838.87,-857.5,-525,-3500.T=N/A,,"Package=310,UTC=22:19:0,Lat=23.107788,Lng=120.292257,Alt=66.50,Ax=206.42,Ay=-509.72,Az=-838.87,Gx=-857.50,Gy=-525.00,Gz=-3500.T=N/A,H=N/A,SAT=6,VBAT=7.808,VSOLAR=0.281,V3V3=3.341,V5V=5.000,V3V3"
,2025-09-20T14:19:06Z,COM6,,UTC=22:19:1,66.5,120.292253,23.107783,7.796,0.263,,,,,,,N/A,SAT=6,211.91,-495.93,-858.88,3937.5,210,-350.00T=N/A,,"Package=311,UTC=22:19:1,Lat=23.107783,Lng=120.292253,Alt=66.50,Ax=211.91,Ay=-495.93,Az=-858.88,Gx=3937.50,Gy=210.00,Gz=-350.00T=N/A,H=N/A,SAT=6,VBAT=7.796,VSOLAR=0.263,V3V"
,2025-09-20T14:19:07Z,COM6,,UTC=22:19:2,66.5,120.292255,23.107783,,,,,,,,,N/A,SAT=6,210.82,-505.93,-850.1,5950,-1172.5,-1137T=N/A,,"Package=312,UTC=22:19:2,Lat=23.107783,Lng=120.292255,Alt=66.50,Ax=210.82,Ay=-505.93,Az=-850.10,Gx=5950.00,Gy=-1172.50,Gz=-1137T=N/A,H=N/A,SAT=6,VBAT="
,2025-09-20T14:19:08Z,COM6,,UTC=22:19:3,66.5,120.292253,23.107788,,,,,,,,,,,206.79,-510.08,-844.36,-577.5,105,-1277.5T,,"Package=313,UTC=22:19:3,Lat=23.107788,Lng=120.292253,Alt=66.50,Ax=206.79,Ay=-510.08,Az=-844.36,Gx=-577.50,Gy=105.00,Gz=-1277.5T"
,2025-09-20T14:19:09Z,COM6,,UTC=22:19:4,66.5,120.292255,23.107793,,,,,,,,,,,212.52,-490.2,-846.68,-122.5,,,,"Package=314,UTC=22:19:4,Lat=23.107793,Lng=120.292255,Alt=66.50,Ax=212.52,Ay=-490.20,Az=-846.68,Gx=-122.50"
,2025-09-20T14:19:10Z,COM6,,UTC=22:19:5,66.5,120.292257,23.1078,,,,,,,,,,,211.3,-504.23,,,,,,"Package=315,UTC=22:19:5,Lat=23.107800,Lng=120.292257,Alt=66.50,Ax=211.30,Ay=-504.23"
,2025-09-20T14:19:11Z,COM6,,UTC=22:19:6,66.5,120.292257,23.1078,,,,,,,,,,,,,,,,,,"Package=316,UTC=22:19:6,Lat=23.107800,Lng=120.292257,Alt=66.5"
,2025-09-20T14:19:13Z,COM6,,UTC=22:19:7,,,23.1078,,,,,,,,,,,,,,,,,,"Package=317,UTC=22:19:7,Lat=23.107800,L"
,2025-09-20T14:19:14Z,COM6,,UTC=2,,,,,,,,,,,,,,,,,,,,,"Package=318,UTC=2"
,2025-09-20T14:19:16Z,COM6,,UTC=22:19:9,66.5,120.292265,23.107788,7.794,0.187,3.326,5,,,,,N/A,SAT=6,203.98,-528.87,-827.4,-1417.5,-1312.5,-196T=N/A,,"Package=319,UTC=22:19:9,Lat=23.107788,Lng=120.292265,Alt=66.50,Ax=203.98,Ay=-528.87,Az=-827.40,Gx=-1417.50,Gy=-1312.50,Gz=-196T=N/A,H=N/A,SAT=6,VBAT=7.794,VSOLAR=0.187,V3V3=3.326,V5V=5.000,V3V3EF"
,2025-09-20T14:19:22Z,COM6,,UTC=22:19:15,,12,23.107678,,,,,,,,,,,,,,,,,,"Package=325,UTC=22:19:15,Lat=23.107678,Lng=12"
,2025-09-20T14:19:30Z,COM6,,UTC=22:19:23,66.5,120.292292,23.107637,,,,,,,,,,,,,,,,,,"Package=333,UTC=22:19:23,Lat=23.107637,Lng=120.292292,Alt=66.5"
,2025-09-20T14:19:38Z,COM6,,UTC=22:19:31,,120.2922,23.107637,,,,,,,,,,,,,,,,,,"Package=341,UTC=22:19:31,Lat=23.107637,Lng=120.2922"
